Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	KRAS interactome	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	LFQ intensity 16	LFQ intensity 17	LFQ intensity 18	LFQ intensity 34	LFQ intensity 35	LFQ intensity 36
+	1.27883896068527	-1.00764846801758	P48047;H7C0C1;H7C086;H7C068	P48047	ATP synthase subunit O, mitochondrial	ATP5O	2244	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	9	9	57.7	57.7	57.7	23.277	0	59.677	2308700000	52	23.4352989196777	22.9885158538818	23.3802051544189	22.3841648101807	22.7805671691895	21.6163425445557
	1.10917125242963	-0.379284540812176	P48426-2;P48426;H7BXS3;S4R320	P48426-2	Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	PIP4K2A	2247	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	9	6	28.5	28.5	23.3	39.802	0	101.78	5447200000	98	24.3894920349121	24.6156024932861	24.4482135772705	24.1520538330078	23.8323879241943	24.3310127258301
	0.609121341351836	-0.427359263102215	P48634;P48634-2;P48634-3;P48634-4	P48634	Protein PRRC2A	PRRC2A	2251	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	32	31	31	22.6	22.2	22.2	228.86	0	273.67	16686000000	397	25.5661907196045	25.5186042785645	26.220645904541	25.3766670227051	24.9462814331055	25.7004146575928
	0.212031348733143	0.337865193684895	P48651;P48651-2;J3KNR6;P48651-3	P48651	Phosphatidylserine synthase 1	PTDSS1	2253	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	13.3	13.3	13.3	55.527	0	12.343	813860000	41	21.4139518737793	19.8508644104004	21.8907451629639	21.483060836792	21.3099136352539	21.3761825561523
	0.373863503734045	0.301105499267578	P48735;P48735-2;H0YL11	P48735	Isocitrate dehydrogenase [NADP], mitochondrial	IDH2	2255	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	11	33.2	33.2	33.2	50.909	0	24.96	2327200000	50	22.9821224212646	22.9661197662354	22.8725051879883	22.5702457427979	23.6002559661865	23.5535621643066
+	1.58744704116035	-0.76316706339518	P49006	P49006	MARCKS-related protein	MARCKSL1	2256	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	2	2	2	14.4	14.4	14.4	19.529	0	55.452	2666000000	57	23.9581909179688	24.3277282714844	23.7518501281738	23.2221698760986	23.0172824859619	23.5088157653809
	0.605064087076362	-0.15879185994466	P49207	P49207	60S ribosomal protein L34	RPL34	2259	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	12	45.3	45.3	45.3	13.293	0	26.581	13239000000	170	25.4565105438232	25.4321155548096	25.2389240264893	25.2392158508301	25.0419311523438	25.3700275421143
+	2.68710294758313	-1.18221028645833	P49247	P49247	Ribose-5-phosphate isomerase	RPIA	2260	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	8	8	30.9	30.9	30.9	33.269	0	164.45	3466200000	109	24.4044456481934	24.65283203125	24.4166736602783	23.4684925079346	23.0195922851563	23.4392356872559
	0.834228976518486	-0.658487319946289	P49321;P49321-3;P49321-2;P49321-4;Q5T624;E9PRH9;H0YF33;H0YDS9;E9PI86;E9PPQ8;E9PPR5	P49321	Nuclear autoantigenic sperm protein	NASP	2262	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	12	23.5	23.5	23.5	85.237	0	117.66	4962000000	99	24.1164035797119	25.0748805999756	24.0333862304688	24.0065021514893	23.4886112213135	23.7540950775146
+	2.04196218407861	0.75306002298991	P49327;A0A0U1RQF0;A0A0U1RRG3;J3KTF0	P49327	Fatty acid synthase;[Acyl-carrier-protein] S-acetyltransferase;[Acyl-carrier-protein] S-malonyltransferase;3-oxoacyl-[acyl-carrier-protein] synthase;3-oxoacyl-[acyl-carrier-protein] reductase;3-hydroxyacyl-[acyl-carrier-protein] dehydratase;Enoyl-[acyl-carrier-protein] reductase;Oleoyl-[acyl-carrier-protein] hydrolase	FASN	2263	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	125	125	125	57.1	57.1	57.1	273.42	0	323.31	196000000000	2670	29.1738128662109	29.2963809967041	29.6948146820068	30.1415100097656	30.0998649597168	30.1828136444092
	1.04643487111896	-0.376104354858398	P49368;P49368-2;B4DUR8;Q5SZX6;E9PRC8;Q5SZW8;E9PQ35;E9PM09;Q5SZX9	P49368	T-complex protein 1 subunit gamma	CCT3	2265	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	34	34	34	66.4	66.4	66.4	60.533	0	300.45	54607000000	628	28.8588428497314	28.5925636291504	28.4744834899902	28.3641948699951	28.0179176330566	28.4154644012451
	1.22358464918397	-0.282941818237305	P49411;H3BNU3	P49411	Elongation factor Tu, mitochondrial	TUFM	2266	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	36	36	36	72.1	72.1	72.1	49.541	0	323.31	164000000000	1233	29.5314636230469	29.4694862365723	29.407585144043	29.2432479858398	28.9874744415283	29.328987121582
+	1.84635921234199	0.500500996907554	P49588;P49588-2;H3BPK7	P49588	Alanine--tRNA ligase, cytoplasmic	AARS	2269	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	28	28	28	33.3	33.3	33.3	106.81	0	162.75	11713000000	329	24.7608604431152	25.163423538208	25.0079135894775	25.5247421264648	25.4818229675293	25.4271354675293
	1.66750866073374	-0.406857172648113	Q5T5C7;P49591	Q5T5C7	Serine--tRNA ligase, cytoplasmic	SARS	2270	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	8	8	18.8	18.8	18.8	61.312	0	30.465	936540000	44	21.1464385986328	21.3854293823242	21.3351097106934	21.021541595459	20.7315673828125	20.8932971954346
	1.20055599778389	-0.824986139933266	P49736;H0Y8E6	P49736	DNA replication licensing factor MCM2	MCM2	2275	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	7	9.8	9.8	9.8	101.89	0	15.902	679300000	25	21.3985347747803	22.1955337524414	21.4635372161865	21.1885795593262	20.5059223175049	20.8881454467773
	0.822539080674263	-0.796344121297199	P49756;P49756-2;P49756-3;E9PQU5;H0YE46	P49756	RNA-binding protein 25	RBM25	2279	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	12	15.4	15.4	15.4	100.18	0	20.3	1767700000	35	22.3132667541504	22.7340927124023	22.1377735137939	21.963809967041	20.7761287689209	22.0561618804932
	1.15094433153226	-0.810097376505535	P49757-4;P49757-2;P49757-3;P49757;P49757-8;P49757-7;P49757-6;P49757-5;G3V3R1;G3V3Z8;G3V3M5;P49757-9;G3V4S6;G3V433	P49757-4	Protein numb homolog	NUMB	2280	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	10	10	7	19.8	19.8	14.7	64.526	0	65.762	6935000000	118	25.1842727661133	25.1730270385742	24.6665496826172	23.631010055542	24.4971656799316	24.4653816223145
	0.225931361042085	-0.418602625528969	P49770;G3V5E5;H0YJJ8;H0YK01	P49770	Translation initiation factor eIF-2B subunit beta	EIF2B2	2282	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	7	7	7	26.8	26.8	26.8	38.989	0	20.273	1104700000	27	21.5912189483643	22.5773620605469	21.971549987793	22.0435352325439	22.5149192810059	20.3258686065674
	0.869777425319125	-0.920234680175781	P49773;D6REP8;D6RE99;D6RD60;D6RC06	P49773	Histidine triad nucleotide-binding protein 1	HINT1	2283	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	76.2	76.2	76.2	13.802	0	47.256	5381500000	69	23.6799221038818	25.2495594024658	24.7851142883301	23.963493347168	23.4326248168945	23.5577735900879
	0.196022276497763	0.193637212117512	P49790-3;P49790;P49790-2	P49790-3	Nuclear pore complex protein Nup153	NUP153	2284	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	22	22	22	22.9	22.9	22.9	157.34	0	246.32	5802500000	152	23.5469856262207	23.5186939239502	24.5206737518311	24.2394332885742	23.6787414550781	24.2490901947021
	0.824094127181497	0.659397125244141	P49792;O14715;J3KQ37;Q99666;F8W705;Q99666-2;H0YBN8;F8WBP7	P49792	E3 SUMO-protein ligase RanBP2	RANBP2	2285	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	67	67	42	28.5	28.5	20	358.2	0	323.31	21088000000	632	25.4997215270996	25.3097324371338	26.3473110198975	26.0620670318604	26.3570785522461	26.7158107757568
+	3.069392415317	1.53037643432617	Q5T3H5;P49802-4;P49802-2;P49802-3;P49802-5;P49802	Q5T3H5	Regulator of G-protein signaling 7	RGS7	2286	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	2	2	2	9.5	9.5	9.5	38.123	0	3.7143	69213000	13	19.2729396820068	19.5071125030518	19.6776580810547	21.0567321777344	21.2074356079102	20.7846717834473
	0.0404899189849915	0.0677992502848319	P49915;P49915-2	P49915	GMP synthase [glutamine-hydrolyzing]	GMPS	2289	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	14	14	14	34.8	34.8	34.8	76.715	0	95.171	3260100000	119	22.1594333648682	23.9062805175781	23.4497261047363	23.6886978149414	23.0483665466309	22.9817733764648
	0.00201134136416252	0.0030085245768241	P49916-3;P49916;P49916-4;P49916-2;K7ERZ5;K7EQB6;K7ENR9	P49916-3	DNA ligase 3	LIG3	2290	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	14.5	14.5	14.5	102.69	0	130.64	1653300000	94	23.1788120269775	21.9109725952148	22.1603565216064	22.7740440368652	22.6549968719482	21.8301258087158
	0.755978284463951	0.5150146484375	P50148;B1AM21	P50148	Guanine nucleotide-binding protein G(q) subunit alpha	GNAQ	2291	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	7	7	37	26.2	26.2	42.142	0	25.571	2107600000	56	22.4751396179199	22.4361133575439	23.1017017364502	23.2816410064697	23.5226497650146	22.7537078857422
	0.00610537676317486	0.00368690490722656	P50225;H3BRY5;P50226;H3BQX5;E9PKR8;E9PKW4;A0A0A6YYL2;P0DMN0;P0DMM9;P0DMM9-3;P50225-2;E9PM76;H3BNY7;P0DMM9-2	P50225	Sulfotransferase 1A1;Sulfotransferase;Sulfotransferase 1A2	SULT1A1	2292	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	9	9	40.7	40.7	40.7	34.165	0	59.739	5154000000	204	23.9112281799316	23.9885864257813	24.1762275695801	24.343334197998	24.0301055908203	23.7136631011963
+	1.56182789556603	-0.943824768066406	P50395;P50395-2;Q5SX87;Q5SX91;V9GYF8;Q5SX90;Q5SX86;V9GYJ7	P50395	Rab GDP dissociation inhibitor beta	GDI2	2294	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	28	28	20	63.8	63.8	52.1	50.663	0	265.1	26846000000	422	26.7542991638184	26.9890193939209	26.712272644043	26.4010467529297	25.5671787261963	25.655891418457
	0.0386758021031926	0.0193996429443359	P50402;Q5HY57;F8WEQ1	P50402	Emerin	EMD	2295	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	12	12	12	41.3	41.3	41.3	28.994	0	142.71	11355000000	221	25.3835372924805	25.5549964904785	25.1660308837891	25.4546279907227	25.1404361724854	25.567699432373
	0.147177077826699	0.0655612945556641	P50454;E9PPV6;E9PKH2;E9PR70;E9PNX1;E9PK86;E9PMI5;E9PIG2;E9PRS3;E9PQ34;E9PJH8;H0YEP8;E9PLA6	P50454	Serpin H1	SERPINH1	2297	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	16	16	16	51	51	51	46.44	0	235.99	12206000000	247	25.2870082855225	25.4222030639648	24.988151550293	25.4344081878662	25.3679962158203	25.0916423797607
+	3.27569369246156	-1.13763427734375	P50502;F6VDH7;Q3KNR6;H7C3I1;Q8IZP2;Q8NFI4	P50502	Hsc70-interacting protein;Putative protein FAM10A4;Putative protein FAM10A5	ST13	2298	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	23	23	23	41.331	0	56.624	7291700000	163	25.065954208374	25.3508377075195	25.1127109527588	24.1481781005859	23.9109535217285	24.0574684143066
+	1.72374013735128	1.25709342956543	P50552;K7ENR7;K7ENL7	P50552	Vasodilator-stimulated phosphoprotein	VASP	2300	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	3	3	3	10.3	10.3	10.3	39.829	0.0082173	1.3718	641820000	5	20.9439945220947	20.0034675598145	20.8098258972168	21.6197490692139	22.1274509429932	21.7813682556152
	0.521353768576365	0.222678502400715	P50570-5;P50570;P50570-2;E5RHK8;Q9UQ16-2;Q9UQ16-3;Q9UQ16;Q9UQ16-4;Q9UQ16-5;E5RIK2;K7EPK9;H7C5U0	P50570-5	Dynamin-2	DNM2	2301	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	31	31	2	41.1	41.1	3.3	97.976	0	161.21	12018000000	380	25.3947658538818	25.3385467529297	25.5022449493408	25.8179473876953	25.8139419555664	25.2717037200928
+	2.2857710653376	-1.60980351765951	P50579-3;P50579;F8VQZ7;F8VRR3;P50579-2;G3V1U3;F8VSC4	P50579-3	Methionine aminopeptidase 2	METAP2	2302	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	10	33	33	33	50.496	0	244.88	1534000000	29	23.0421657562256	22.3484344482422	22.4262657165527	21.1721878051758	20.6157112121582	21.199556350708
+	2.05751648995902	1.80858866373698	P50851-2;E9PEM5;P50851;H0YAC6;H0Y9N9;H0YA17	P50851-2	Lipopolysaccharide-responsive and beige-like anchor protein	LRBA	2305	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	10	10	9	4.5	4.5	4.1	317.7	0	13.471	1328400000	53	21.1180686950684	21.0080585479736	21.5733451843262	23.566162109375	23.1441688537598	22.4149074554443
	0.281207815915062	0.0992056528727225	P50914;E7EPB3	P50914	60S ribosomal protein L14	RPL14	2306	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	15	15	15	53.5	53.5	53.5	23.432	0	42.694	28072000000	256	26.411283493042	26.4578876495361	26.505744934082	26.5840549468994	26.3039112091064	26.7845668792725
	0.792245912472077	-0.313510894775391	P50990;P50990-2;P50990-3;H7C4C8;H7C2U0	P50990	T-complex protein 1 subunit theta	CCT8	2307	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	33	33	33	56.4	56.4	56.4	59.62	0	248.13	37804000000	545	27.2195587158203	27.4321308135986	27.1839504241943	27.0668163299561	26.6414108276367	27.1868801116943
+	1.8838529283042	-0.581532796223957	P50991;P50991-2	P50991	T-complex protein 1 subunit delta	CCT4	2308	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	28	28	28	58.1	58.1	58.1	57.924	0	323.31	34733000000	569	27.4577159881592	27.3412132263184	27.0941619873047	26.8839015960693	26.6130180358887	26.6515731811523
+	2.27423913073909	-0.974802652994789	P50995;P50995-2;H0Y6E1	P50995	Annexin A11	ANXA11	2309	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	31	31	31	50.1	50.1	50.1	54.389	0	323.31	77881000000	784	29.0360355377197	29.0917167663574	28.6253681182861	28.136775970459	27.8131103515625	27.8788261413574
+	1.98924785494451	-0.850026448567707	P51114-2;P51114;B4DXZ6;E9PFF5;E7EU85;P51114-3;C9JAJ4;C9JZE0;C9JY20;H7C4S4;C9JYQ6;C9J5B4;C9IZ22	P51114-2	Fragile X mental retardation syndrome-related protein 1	FXR1	2310	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	16	16	14	33.2	33.2	31.7	60.791	0	157.59	15659000000	174	25.9707508087158	26.1993103027344	26.0772666931152	25.1287269592285	24.9968814849854	25.5716400146484
	0.931468503826036	-0.436007181803383	P51116;I3L1Z2	P51116	Fragile X mental retardation syndrome-related protein 2	FXR2	2311	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	15	13	13	33.1	30.8	30.8	74.222	0	323.31	10045000000	208	25.0927314758301	24.9644622802734	25.2364082336426	24.4525566101074	24.4627628326416	25.0702610015869
+	1.37650474121025	-0.958354314168293	P51148;P51148-2;K7ENY4;K7EIP6	P51148	Ras-related protein Rab-5C	RAB5C	2312	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	11	11	5	58.8	58.8	30.6	23.482	0	162.85	7462600000	166	25.663158416748	25.2158241271973	24.875114440918	24.1168003082275	24.0104351043701	24.7517986297607
+	3.70959393289814	-0.56585184733073	P51149;C9J592;C9J8S3;C9J4V0;C9IZZ0;C9J4S4;C9J7D1	P51149	Ras-related protein Rab-7a	RAB7A	2313	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	10	10	10	52.7	52.7	52.7	23.489	0	182.03	13681000000	213	25.828275680542	25.8125228881836	25.8497161865234	25.3478679656982	25.2233562469482	25.2217350006104
+	1.47246500848204	-0.669909159342449	P51153;A0A087WWB9	P51153	Ras-related protein Rab-13	RAB13	2315	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	12	11	8	48.3	42.9	36.9	22.774	0	18.627	10138000000	137	25.8156776428223	26.0252132415771	25.4259204864502	24.9450302124023	24.9941215515137	25.3179321289063
+	1.48741969749688	-0.735237121582031	P51570;P51570-2;K7ERJ9;K7EII7;K7ERN9	P51570	Galactokinase	GALK1	2316	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	14	14	14	44.9	44.9	44.9	42.272	0	41.843	5006100000	108	24.5097217559814	24.3779563903809	24.9032497406006	23.7563362121582	23.6419620513916	24.186918258667
	0.611197622247384	0.294956843058269	P51571;A6NLM8	P51571	Translocon-associated protein subunit delta	SSR4	2317	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	29.5	29.5	29.5	18.998	0	36.856	4172600000	101	23.801342010498	24.3417739868164	24.1973056793213	24.6932258605957	24.3052158355713	24.2268505096436
	0.222175579459979	-0.235991795857746	P51572;P51572-2;C9JSP1;C9JQ75;C9J0M4	P51572	B-cell receptor-associated protein 31	BCAP31	2318	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	7	7	7	26.4	26.4	26.4	27.991	0	86.801	2936300000	63	23.8436431884766	24.7812671661377	23.5203723907471	24.0807456970215	23.498140335083	23.8584213256836
+	1.54564113028613	-1.23479588826497	P51659;E7EWE5;P51659-3;P51659-2;E7ER27;G5E9S2;E7ET17;E7EPL9	P51659	Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2	HSD17B4	2319	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	16	16	16	35.1	35.1	35.1	79.685	0	79.011	1759000000	76	22.6626644134521	23.5242042541504	22.4656295776367	21.6666145324707	21.3415832519531	21.9399127960205
	0.0288500802290878	0.01690673828125	P51812;B1AXG1;B1AXG2;E9PMM7;D6R910;D6RA62;D6RE03;Q9UK32-2;Q9UK32;O60307	P51812	Ribosomal protein S6 kinase alpha-3	RPS6KA3	2323	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	14	14	10	21.8	21.8	18.5	83.735	0	36.852	4141200000	129	23.9191627502441	23.8440265655518	24.1542186737061	24.2879238128662	23.6872043609619	23.9930000305176
	0.653745548432298	0.512011210123699	P51991;P51991-2;H7C1J8	P51991	Heterogeneous nuclear ribonucleoprotein A3	HNRNPA3	2327	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	8	7	7	28	26.2	26.2	39.594	0	215.04	3678100000	87	22.7060279846191	23.4588890075684	22.6379222869873	22.9765567779541	23.7407779693604	23.6215381622314
	0.33095038496153	-0.135653177897137	P52209-2;P52209;K7EM49;K7EMN2;K7EPF6;K7ELN9	P52209-2	6-phosphogluconate dehydrogenase, decarboxylating	PGD	2328	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	20	20	20	54.5	54.5	54.5	51.872	0	207.28	11060000000	235	25.0412216186523	25.4733619689941	25.1532135009766	25.2717742919922	24.896614074707	25.0924491882324
+	2.57770440380829	-0.482726414998375	P52272-2;P52272;A0A087X0X3;M0R019;M0R2T0;M0QZM1;M0R0N3;M0QYQ7;M0R2I7;M0R0Y6;M0QY96;M0QYL3	P52272-2	Heterogeneous nuclear ribonucleoprotein M	HNRNPM	2329	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	50	50	50	59.2	59.2	59.2	73.62	0	323.31	59983000000	686	27.8150672912598	27.8317718505859	27.6376152038574	27.2420902252197	27.2406349182129	27.3535499572754
+	1.85933660398586	-0.494331359863281	P52292;J3QLL0;J3KS65;J3QL07	P52292	Importin subunit alpha-1	KPNA2	2330	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	20	20	20	57.3	57.3	57.3	57.861	0	323.31	23680000000	446	26.5337543487549	26.7201232910156	26.471471786499	26.1381721496582	25.9018249511719	26.2023582458496
	0.511747285401726	-0.212019602457683	P52597;A0A1B0GW42	P52597	Heterogeneous nuclear ribonucleoprotein F;Heterogeneous nuclear ribonucleoprotein F, N-terminally processed	HNRNPF	2333	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	20	20	18	67.5	67.5	65.1	45.671	0	323.31	27290000000	286	26.5943431854248	26.9837017059326	26.4122219085693	26.3365573883057	26.5703659057617	26.4472846984863
	0.872118896159063	-0.382558822631836	P52701;P52701-3;P52701-4;P52701-2;A0A087WWJ1;A0A087WYT6;F8WAX8;F8W7G9;C9JH55;C9J8Y8;C9J7Y7;U3KQ72	P52701	DNA mismatch repair protein Msh6	MSH6	2335	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	44	44	44	37.1	37.1	37.1	152.78	0	315.97	17311000000	457	26.4553184509277	26.1749134063721	26.2920379638672	25.832145690918	25.6569557189941	26.2854919433594
+	2.12824544000632	1.24147923787435	P52732	P52732	Kinesin-like protein KIF11	KIF11	2336	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	40	40	40	42.9	42.9	42.9	119.16	0	323.31	22445000000	403	25.2311058044434	25.1625785827637	25.825174331665	26.3882427215576	26.7458629608154	26.8091907501221
+	4.5463178515093	-0.528900146484375	P52799	P52799	Ephrin-B2	EFNB2	2338	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	12	12	12	48.6	48.6	48.6	36.923	0	132.74	17748000000	244	26.4631690979004	26.5025939941406	26.5113677978516	25.9367446899414	26.0022373199463	25.9514484405518
	0.487239711633409	-0.128575007120766	P52888;K7EP46;K7EIK4;K7EMU4;K7EL32;K7EL02;P52888-2;K7EKB6	P52888	Thimet oligopeptidase	THOP1	2339	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	9	9	9	15.5	15.5	15.5	78.839	0	14.282	2099900000	63	23.0597801208496	23.0058689117432	23.172981262207	23.1244106292725	22.962963104248	22.765531539917
+	2.09112842795674	-0.574028650919598	P52907	P52907	F-actin-capping protein subunit alpha-1	CAPZA1	2340	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	12	12	9	44.4	44.4	36	32.922	0	78.987	22417000000	284	26.8166542053223	27.0285472869873	26.7688808441162	26.3029174804688	26.1454410552979	26.4436378479004
	0.294090488728255	0.240971247355144	P52948-6;P52948-2;P52948-5;P52948;H7C3P6;P52948-4;P52948-3;H0YCR0;H0YEN4	P52948-6	Nuclear pore complex protein Nup98-Nup96;Nuclear pore complex protein Nup98;Nuclear pore complex protein Nup96	NUP98	2341	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	3.8	3.8	3.8	186.27	0	7.2826	437130000	15	20.9561710357666	21.081672668457	21.4506072998047	21.2362651824951	21.9809284210205	20.9941711425781
	1.13886147438046	-1.04674847920736	P53004;C9J1E1	P53004	Biliverdin reductase A	BLVRA	2342	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	5	5	5	23	23	23	33.428	0	10.506	885790000	25	21.4432888031006	22.8326377868652	22.2938423156738	21.3157291412354	20.8389320373535	21.2748622894287
	0.858453729568026	-0.229317982991535	P53007;B4DP62	P53007	Tricarboxylate transport protein, mitochondrial	SLC25A1	2343	Color2 [A=255, R=169, G=169, B=169]	1	4					#N/A	14	14	14	44.7	44.7	44.7	34.012	0	73.719	14054000000	212	25.9940357208252	25.9034576416016	25.876895904541	25.8688659667969	25.4675598144531	25.7500095367432
	0.184451324870788	0.532630920410156	P53350;I3L387;I3L2H5;I3L309	P53350	Serine/threonine-protein kinase PLK1	PLK1	2344	Color2 [A=255, R=169, G=169, B=169]	1	4					Proximity	10	10	10	25	25	25	68.254	0	49.683	2604800000	41	23.4497261047363	20.4629573822021	23.6849594116211	22.4534492492676	23.0071868896484	23.734899520874
